1539406	01001
346355	01001
1037309	01001
155742	01001
6436107	01003
735432	01003
5023903	01003
676772	01003
743779	01005
307299	01005
324052	01005
112428	01005
322307	01007
102984	01007
133371	01007
85952	01007
819608	01009
201373	01009
481303	01009
136932	01009
178902	01011
61008	01011
71217	01011
46678	01011
542129	01013
156906	01013
321026	01013
64197	01013
3999134	01015
849069	01015
2086608	01015
1063457	01015
731197	01017
271587	01017
335610	01017
124000	01017
440373	01019
145038	01019
212326	01019
83009	01019
805516	01021
305490	01021
379317	01021
120710	01021
512198	01023
349569	01023
131068	01023
31561	01023
779734	01025
325398	01025
330938	01025
123398	01025
280002	01027
142083	01027
80681	01027
57238	01027
285859	01029
131286	01029
102836	01029
51737	01029
1321986	01031
369807	01031
769381	01031
182798	01031
3040721	01033
1580691	01033
1057932	01033
402097	01033
268734	01035
90435	01035
128336	01035
49963	01035
136743	01037
70059	01037
44248	01037
22436	01037
1069831	01039
286599	01039
642867	01039
140365	01039
407739	01041
219970	01041
148006	01041
39762	01041
2421807	01043
844781	01043
1290974	01043
286051	01043
2844568	01045
579541	01045
687872	01045
1577155	01045
1123580	01047
430109	01047
518412	01047
175060	01047
1767456	01049
674359	01049
871019	01049
222078	01049
1639473	01051
376252	01051
950827	01051
312395	01051
1045045	01053
348878	01053
422282	01053
273885	01053
2715868	01055
560780	01055
1784857	01055
370231	01055
287380	01057
93088	01057
119875	01057
74417	01057
736392	01059
343162	01059
265165	01059
128065	01059
450916	01061
140493	01061
224372	01061
86050	01061
208055	01063
58701	01063
109750	01063
39604	01063
258123	01065
122075	01065
79352	01065
56696	01065
318571	01067
109549	01067
162788	01067
46233	01067
4346441	01069
484182	01069
3211267	01069
650992	01069
1346872	01071
538874	01071
565103	01071
242895	01071
42641286	01073
5532454	01073
31666199	01073
5442633	01073
272144	01075
102353	01075
130531	01075
39260	01075
2462678	01077
454230	01077
1636866	01077
371582	01077
509191	01079
172275	01079
242805	01079
94111	01079
6460162	01081
2191331	01081
2945859	01081
1322971	01081
3427151	01083
844634	01083
1884850	01083
697667	01083
361203	01085
234042	01085
89255	01085
37906	01085
420956	01087
47800	01087
113372	01087
259784	01087
22603378	01089
3274661	01089
13580820	01089
5747897	01089
648089	01091
273322	01091
275759	01091
99008	01091
735849	01093
297958	01093
335464	01093
102427	01093
2868111	01095
1084764	01095
1364397	01095
418949	01095
18071729	01097
4299530	01097
11476521	01097
2295679	01097
748825	01099
205362	01099
451344	01099
92119	01099
14454640	01101
2132163	01101
8587631	01101
3734846	01101
4616113	01103
1981255	01103
2120836	01103
514022	01103
169684	01105
50957	01105
79156	01105
39571	01105
358884	01107
127718	01107
130309	01107
100857	01107
1317736	01109
388580	01109
697814	01109
231342	01109
351946	01111
123072	01111
153752	01111
75122	01111
1531289	01113
723006	01113
615409	01113
192873	01113
1716644	01115
533777	01115
966842	01115
216025	01115
10371069	01117
1268386	01117
8444246	01117
658437	01117
253106	01119
61618	01119
106026	01119
85461	01119
2869613	01121
1417562	01121
1096674	01121
355377	01121
1144977	01123
282471	01123
720275	01123
142231	01123
9505915	01125
3195677	01125
4338332	01125
1971905	01125
1646922	01127
353802	01127
1077070	01127
216050	01127
703444	01129
454980	01129
192291	01129
56173	01129
348335	01131
185611	01131
115195	01131
47529	01131
553862	01133
252022	01133
225782	01133
76058	01133
183614	02013
131383	02013
29585	02013
22647	02013
428271	02016
216985	02016
160957	02016
50330	02016
24240994	02020
3866893	02020
15816038	02020
4558064	02020
690257	02050
45253	02050
405107	02050
239897	02050
116282	02060
48993	02060
43268	02060
24021	02060
215188	02068
58936	02068
117319	02068
38933	02068
258478	02070
56738	02070
142159	02070
59581	02070
5939475	02090
906384	02090
3035387	02090
1997704	02090
75729	02100
19069	02100
39889	02100
16771	02100
66113	02105
8561	02105
27473	02105
30079	02105
2287365	02110
505348	02110
949560	02110
832457	02110
3007804	02122
1019023	02122
1465637	02122
523144	02122
831670	02130
147602	02130
446919	02130
237150	02130
903704	02150
349675	02150
334803	02150
219226	02150
134752	02158
7099	02158
31628	02158
96025	02158
81652	02164
16450	02164
34772	02164
30431	02164
2552621	02170
402032	02170
1623803	02170
526787	02170
417264	02180
58021	02180
208441	02180
150802	02180
4144472	02185
3157021	02185
763949	02185
223501	02185
547482	02188
278039	02188
173365	02188
96077	02188
162064	02195
59616	02195
50148	02195
52300	02195
238883	02198
69133	02198
82225	02198
87525	02198
469336	02220
91387	02220
235995	02220
141954	02220
70364	02230
5169	02230
47095	02230
18100	02230
498374	02240
269373	02240
135748	02240
93253	02240
1736116	02261
118926	02261
1474985	02261
142206	02261
78028	02275
24283	02275
24281	02275
29465	02275
23255	02282
3168	02282
8516	02282
11571	02282
236541	02290
14542	02290
121127	02290
100872	02290
2250396	04001
(D)	04001
(D)	04001
830320	04001
4380945	04003
(D)	04003
(D)	04003
1899378	04003
6726556	04005
848595	04005
4322558	04005
1555403	04005
1594995	04007
654393	04007
590482	04007
350120	04007
718631	04009
91978	04009
398059	04009
228593	04009
1114962	04011
(D)	04011
(D)	04011
39969	04011
566490	04012
63695	04012
340422	04012
162373	04012
215381372	04013
29764663	04013
165054572	04013
20562137	04013
4477811	04015
660016	04015
3217303	04015
600491	04015
3288295	04017
347606	04017
2229071	04017
711617	04017
37022816	04019
5993846	04019
23206837	04019
7822134	04019
6430319	04021
1701255	04021
3047909	04021
1681155	04021
1454165	04023
104271	04023
900278	04023
449616	04023
5678574	04025
1062863	04025
3735743	04025
879968	04025
6030098	04027
1213439	04027
3001905	04027
1814754	04027
978155	05001
470067	05001
435536	05001
72552	05001
988900	05003
637276	05003
286380	05003
65243	05003
1109428	05005
239536	05005
763794	05005
106098	05005
13042838	05007
1834680	05007
10516475	05007
691683	05007
1155778	05009
220379	05009
733210	05009
202190	05009
266088	05011
106841	05011
110768	05011
48479	05011
339582	05013
261957	05013
62090	05013
15535	05013
706748	05015
318116	05015
314920	05015
73712	05015
252684	05017
69992	05017
126522	05017
56169	05017
796586	05019
203860	05019
455590	05019
137137	05019
300495	05021
90634	05021
162035	05021
47825	05021
687397	05023
218932	05023
409564	05023
58901	05023
109984	05025
(D)	05025
(D)	05025
19458	05025
804621	05027
380105	05027
304139	05027
120378	05027
673843	05029
248796	05029
338960	05029
86086	05029
4328798	05031
794992	05031
3006589	05031
527217	05031
1652252	05033
477473	05033
1026851	05033
147929	05033
1551934	05035
376148	05035
993911	05035
181875	05035
434502	05037
85505	05037
278519	05037
70477	05037
193874	05039
64810	05039
110167	05039
18898	05039
