91.8	1001
114.6	1003
31	1005
36.8	1007
88.9	1009
17.5	1011
27	1013
195.7	1015
57.4	1017
46.9	1019
63	1021
15.2	1023
20.9	1025
23.1	1027
26.7	1029
73.6	1031
91.8	1033
15.6	1035
17.7	1037
36.6	1039
22.8	1041
109.4	1043
89.6	1045
44.8	1047
91.5	1049
128.2	1051
40.5	1053
195.2	1055
27.5	1057
50	1059
46.6	1061
14	1063
24.5	1065
30.8	1067
175.1	1069
49.4	1071
592.5	1073
24.1	1075
138.8	1077
49.7	1079
230.8	1081
147.8	1083
15.8	1085
35.2	1087
417.7	1089
21.5	1091
41.5	1093
164.4	1095
335.9	1097
22.5	1099
292.5	1101
206.3	1103
14.7	1105
22.4	1107
48.9	1109
39.5	1111
82.6	1113
132.3	1115
248.5	1117
15.2	1119
111.7	1121
58.1	1123
147.3	1125
84.7	1127
16.3	1129
13.1	1131
39.9	1133
0.4	2013
1.3	2016
171.2	2020
0.4	2050
2	2060
0.1	2068
0.3	2070
13.3	2090
1.1	2100
0.3	2105
11.6	2110
3.4	2122
2.8	2130
2.1	2150
0.4	2158
0.1	2164
3.6	2170
0.4	2180
0.1	2185
0.2	2188
1.2	2195
1.4	2198
3.1	2220
2.1	2230
0.3	2240
0.3	2261
0.9	2275
0.1	2282
0	2290
6.4	4001
21.3	4003
7.2	4005
11.3	4007
8.1	4009
4.6	4011
4.6	4012
414.9	4013
15	4015
10.8	4017
106.7	4019
70	4021
38.3	4023
26	4025
35.5	4027
19.2	5001
23.6	5003
74.9	5005
261.2	5007
62.5	5009
17.7	5011
8.5	5013
43.6	5015
18.3	5017
26.6	5019
25.2	5021
46.9	5023
14.5	5025
32.1	5027
38.5	5029
136.4	5031
104.4	5033
83.5	5035
29	5037
12.2	5039
16.9	5041
22.3	5043
174.8	5045
29.8	5047
19.8	5049
141.7	5051
28.3	5053
72.9	5055
31.1	5057
53.5	5059
23.4	5061
48	5063
23.6	5065
28.4	5067
88.9	5069
38.7	5071
14.5	5073
29.6	5075
17.3	5077
25.2	5079
24.7	5081
31.6	5083
88.7	5085
18.8	5087
27.9	5089
69.5	5091
51.6	5093
13.4	5095
12.2	5097
14.6	5099
10.1	5101
35.6	5103
18.9	5105
31.3	5107
18.8	5109
32.4	5111
24.1	5113
76	5115
13.4	5117
503.8	5119
27.6	5121
44.5	5123
148	5125
12.6	5127
12.3	5129
236.4	5131
30.2	5133
28.6	5135
20.4	5137
40.1	5139
24.4	5141
215.6	5143
74.5	5145
12.4	5147
23.9	5149
2043.6	6001
1.6	6003
64.1	6005
134.4	6007
44.7	6009
18.6	6011
1465.2	6013
28.4	6015
106	6017
156.2	6019
21.4	6021
37.7	6023
41.8	6025
1.8	6027
103.3	6029
110.1	6031
51.5	6033
7.7	6035
2419.6	6037
70.6	6039
485.1	6041
12.6	6043
25.1	6045
132.2	6047
2.5	6049
4.7	6051
126.5	6053
182.4	6055
103.1	6057
3807.7	6059
247.6	6061
7.8	6063
303.8	6065
1470.8	6067
39.8	6069
101.5	6071
735.8	6073
17179.2	6075
492.6	6077
81.7	6079
1602.2	6081
155	6083
1381	6085
589.4	6087
46.9	6089
3.4	6091
7.2	6093
503	6095
307.1	6097
344.2	6099
157.3	6101
21.5	6103
4.3	6105
91.7	6107
24.9	6109
446.7	6111
197.9	6113
114.2	6115
378.2	8001
21.4	8003
716.7	8005
8.9	8007
1.5	8009
4.3	8011
405.6	8013
1691.9	8014
17.6	8015
1	8017
23	8019
6.4	8021
2.9	8023
7.4	8025
5.8	8027
27.1	8029
3922.6	8031
1.9	8033
339.7	8035
31	8037
12.5	8039
292.6	8041
30.5	8043
19.1	8045
36.3	8047
8	8049
4.7	8051
0.8	8053
4.2	8055
0.9	8057
699.5	8059
0.8	8061
3.8	8063
19.4	8065
30.3	8067
115.4	8069
3.2	8071
2.1	8073
12.4	8075
44.1	8077
0.8	8079
2.9	8081
12.6	8083
18.4	8085
22	8087
14.9	8089
8.2	8091
7.4	8093
6.5	8095
17.7	8097
7.7	8099
66.7	8101
2.1	8103
13.1	8105
10	8107
1.9	8109
1.8	8111
5.7	8113
4.3	8115
46	8117
41.9	8119
1.9	8121
63.4	8123
4.2	8125
1467.2	9001
1216.2	9003
206.3	9005
448.6	9007
1426.7	9009
412.2	9011
372.2	9013
230.9	9015
276.9	10001
1263.2	10003
210.6	10005
9856.5	11001
282.7	12001
46.3	12003
222.6	12005
97	12007
535	12009
1444.9	12011
25.8	12013
235.2	12015
242.8	12017
315.8	12019
160.9	12021
84.7	12023
54.7	12027
23.3	12029
1133.9	12031
453.4	12033
197.1	12035
21.6	12037
89.8	12039
48.4	12041
16	12043
28.1	12045
28.8	12047
43.5	12049
34	12051
365.6	12053
97.2	12055
1204.9	12057
41.6	12059
274.5	12061
54.2	12063
24.7	12065
16.3	12067
316.6	12069
788.7	12071
413.1	12073
36.5	12075
10	12077
27.6	12079
434.5	12081
209.1	12083
269.2	12085
1315.5	12086
74.3	12087
113	12089
194.4	12091
52	12093
1268.5	12095
202.4	12097
670.2	12099
622.2	12101
3347.5	12103
334.9	12105
102.2	12107
316.4	12109
485.7	12111
149.6	12113
682.6	12115
1367	12117
170.8	12119
60.3	12121
21.6	12123
63.8	12125
449.2	12127
50.8	12129
53	12131
42.7	12133
36	13001
24.7	13003
42.9	13005
10.1	13007
177.3	13009
79.3	13011
432.7	13013
217.9	13015
70.5	13017
42.7	13019
622.8	13021
60.5	13023
41.6	13025
32.9	13027
69.3	13029
104.4	13031
28.2	13033
128.3	13035
23.9	13037
82.4	13039
45.3	13043
221.5	13045
394.3	13047
15.7	13049
621.7	13051
45.3	13053
83	13055
